date,listing_id,reviewer_name,comments
2017-07-14T04:00:00.000Z,5604994,Graeme,"Thank you Jared & Diana for the warm welcome and generous hospitality. We had a wonderful week in your immaculate apartment with all the comforts of home and the added bonus of an abundance of natural light throughout each room! The location is ideal and made every aspect of our holiday a breeze from the parking of our car, to walking to all the local amenities - shops, restaurants and entertainment. We highly recommend your apartment and thanks again for being such friendly, thoughtful hosts that go the extra mile..."
2017-07-29T04:00:00.000Z,5604994,Russell,"Location fantastic, accommodation fantastic, hosts fantastic!We really enjoyed our stay. The place is as advertised. Conveniently situated for leisurely shopping, with great selection of restaurants and a cinema all within walking distance!Thumbs up!"
2017-08-15T04:00:00.000Z,5604994,명아,"우리 부부는 Jared&Diana의 아파트에서 5박 6일을 머물렀습니다. 체크인 하루 전에 주소와  파킹 정보까지  상세한 정보를 보내주셨고, 저희가 늦은 체크인을 했는데도 반갑게 맞아주시고 집안 구석구석  친절히 설명해주셨습니다. 은은한 향초의 향기와  센스있는 인테리어 덕분에 집안에 들어서는 순간  기분이 좋아졌고,  주방기구  세탁기 건조기 등 모든 것이 갖춰져 있는 곳이라  내 집처럼 편안했습니다. 또한 오트밀과 꿀 차등도  준비해주셔서 머무는 내내 든든한 아침 식사도 했구요. 주변에 호수 공원이 있어 저희는 매일 아침 산책하고 힐링했습니다. 커피를 좋아하는 저에겐 커피 머쉰이 없다는 것이 살짝 아쉽긴 했지만 길건너 커피숍이 있어 괜찮았습니다. 조용하고 한적한 곳이지만 Rouse hill town center내에 위치한 곳이라  woolworths나 레스토랑 등 편의시설이 모두 가까워서 편리했습니다. 아파트 자체가  완벽한 보안이 되는 곳이고  rousehill town center 자체적으로 24시간 순찰을 하며 보안에 신경을 쓰는 곳이라ㅇ 안전하고"
2017-10-28T04:00:00.000Z,5604994,Jc,"Diana & Jared's is a nice well equipped Airbnb apartment located in a shopping mall, with a view on a bush and the rising sun from its balcony. 40kms away from CBD, but with all shopping facilities downstairs and a parking place that makes it a perfect location for business needs if you're planning to work somewhere around.Not suitable for a long stay though, if you can't afford to pay for the whole duration upfront. Although my plans for a 3 months stay there were shared with the owner from day one, I discovered another booking had been accepted meanwhile when trying to extend my booking to the third month planned."
2018-01-05T05:00:00.000Z,5604994,Stephen,"Long story short: My original place that I booked for my vacation was a noshow so as a last minute booking, I could not have been happier. It is above a shopping complex but you don't get the noise of the shoppers as you're 5 floors up. It is next to a main bus terminal and eventually on a rail line, so you won't be too far from town. The hosts were super flexible and were always available, if needed. I know when I return to Sydney, I will be booking this place again."
2018-01-29T05:00:00.000Z,5604994,Ashleigh,"Great location, clean, great hosts. Would recommend to anyone looking to stay in the area. Lots of nice little extra touches too - snacks, washing powder etc. the space was a lot bigger then expected. Thanks!"
2018-02-07T05:00:00.000Z,5604994,Sheree,"Immaculate, great value, extra amenities with personal touches. Great hosts to deal with. Would highly recommend"
2018-02-26T05:00:00.000Z,5604994,Nic,"Fantastic to deal with, lovely place."
2018-03-16T04:00:00.000Z,5604994,Katy,"Fantastic on all fronts. True home away from home and met all of my needs (and more!) for the 3wks I stayed. The location is perfect for accessing shops (literally on top of them!) and the bus stop is a 3min walk away for easy travel to the city. The apartment is as beautiful as pictures show, has washer/dryer!, parking was easy, and Diana/Jared were wonderful to work with. They were so friendly and checked in with me to make sure all was going well and to see if I needed anything. Will definitely stay here again in the future! Thank you!"
2018-03-31T04:00:00.000Z,5604994,Amer,"The place is simply amazing, cozy and in a very modern area just above the shopping town center.I highly recommend staying at Jared & Diana’s as they are wonderful hosts."
2018-04-16T04:00:00.000Z,5604994,Ron And Dee,"Location perfect, very convenient.  Coffee shops and stores available as needed. Flat beautifully furnished with artistic design. Thoughtful snacks, cereal, coffee and tea provided. Washer and dryer simplified visit. Top notch security. Friendly welcome and check out. Would love to stay every year."
2018-04-23T04:00:00.000Z,5604994,Jennifer,"I would highly recommend Jared and Diana’s place. It is a beautifully clean, light and airy place. The hosts are very welcoming. The location was perfect for me with the shops just downstairs. I would have extended my stay if that were possible and I would definitely stay again if I needed to visit the area."
2018-04-26T04:00:00.000Z,5604994,Saiful,"The place is immaculate ,spacious,comfortable  mordern,clean and right in the heart of rousehill shopping centre yet you dont feel like it is .Jared and Diana are such amazin hosts and they look after you well and youll be spoilt by their thoughtfullness. We will be back!!"
2018-05-02T04:00:00.000Z,5604994,Issma,"Diane was so hospitable, accommodating and welcoming. The location was perfect and the apartment itself had such a relaxed vibe to it. Would stay again."
2018-06-01T04:00:00.000Z,5604994,Sam,Me and my wife had an amazing stay in their apartment. The location is fantastic and there is good connectivity to the CBD. We loved dining at various restaurants near by and also there  aa beautiful lake near the house which is good for a morning walk. Total value for money.  Thanks Jared for this awesome experience.
2018-06-13T04:00:00.000Z,5604994,Tara,Loved the apartment and Diana and Jared were so helpful.
2018-07-21T04:00:00.000Z,5604994,Aurélie,"Au top!Super accueil, appartement vraiment joli et cosy, très bien situé, tout à proximité pharmacie, commerces, bus...etc"
2018-08-19T04:00:00.000Z,5604994,David,great location and very clean
2018-09-24T04:00:00.000Z,5604994,Esther,"This apartment is in a great location, is secure, private, comfortable, and has access to shops, food, and public transportation. Thank you for this wonderful opportunity!"
2018-12-02T05:00:00.000Z,5604994,Michael,"The unit is immaculate right in the center of Rouse Hill shopping center with bars, cafe and restaurants galore. Public transport to downtown Sydney is easy with buses outside the door.  Any questions I had were answered very promptly though was pretty much self sufficient after the first night - outstanding stay"
2019-01-29T05:00:00.000Z,5604994,Lindsay,"We loved staying in Jared and Diana’s appartment.  It’s lovely and stylish and everything you could wish for was provided from shower gel and shampoo to cleaning products and sun tan lotion so we could start enjoying it straight away.  The location is great.  There are lots of lovely shops, supermarkets, coffee shops, places to eat, post office, cinema and bus station. Having said this the appartment is also lovely and quiet. We would not hesitate to recommend it."
2019-02-19T05:00:00.000Z,5604994,Phillip,"Great place and location , recommend this place for everyone visiting Sydney"
2019-02-26T05:00:00.000Z,5604994,Adams,Excellent host and great personality. Easy approachable and make checking easy. I've no issues but she keeping on checking to ensure that I've no concern.  Thanks for be an excellent host.
